chr	source	start	end	strand	gene_id	gene_name	gene_type	gene_status	level	num.dup	num.lap
chr6	ENSEMBL	119057880	119057974	+	ENSG00000222649.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr6	ENSEMBL	121378797	121378898	-	ENSG00000207403.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr6	HAVANA	127438406	127519355	-	ENSG00000255330.7	SOGA3	protein_coding	NOVEL	1	2	2
chr6	HAVANA	127472794	127519191	-	ENSG00000214338.9	SOGA3	protein_coding	KNOWN	2	2	2
chr6	ENSEMBL	128584390	128584491	+	ENSG00000206982.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr6	ENSEMBL	128761717	128761808	-	ENSG00000202200.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr6	ENSEMBL	130573996	130574112	-	ENSG00000202438.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr6	ENSEMBL	132817219	132817348	+	ENSG00000200534.1	SNORA33	snoRNA	KNOWN	3	4	1
chr6	ENSEMBL	134283092	134283193	+	ENSG00000201309.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr6	ENSEMBL	135474504	135474609	-	ENSG00000201012.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr6	ENSEMBL	136545192	136545492	+	ENSG00000271765.1	7SK	misc_RNA	NOVEL	3	13	1
chr6	ENSEMBL	136855698	136855831	-	ENSG00000201807.1	SNORA27	snoRNA	NOVEL	3	5	1
chr6	ENSEMBL	136934765	136934866	+	ENSG00000207247.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr6	ENSEMBL	137784374	137784486	+	ENSG00000207300.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr6	HAVANA	144004916	144008262	-	ENSG00000280777.1	HYMAI	non_coding	KNOWN	2	2	1
chr6	ENSEMBL	144007227	144007464	+	ENSG00000276680.1	HYMAI	misc_RNA	NOVEL	3	2	1
chr6	ENSEMBL	149594625	149594759	+	ENSG00000202343.1	SNORA2	snoRNA	NOVEL	3	3	1
chr6	ENSEMBL	149631437	149631549	+	ENSG00000207292.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr6	HAVANA	149863494	149919507	+	ENSG00000268592.3	RAET1E-AS1	antisense	NOVEL	2	2	2
chr6	HAVANA	149884431	149919508	+	ENSG00000223701.3	RAET1E-AS1	antisense	NOVEL	2	2	2
chr6	ENSEMBL	150164584	150164686	+	ENSG00000238594.1	snoU13	snoRNA	NOVEL	3	34	1
chr6	ENSEMBL	151378000	151378099	-	ENSG00000252615.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr6	ENSEMBL	154905076	154905206	-	ENSG00000238963.2	U8	snoRNA	NOVEL	3	22	1
chr6	ENSEMBL	156378750	156378824	+	ENSG00000212295.1	SNORD28	snoRNA	NOVEL	3	3	1
chr6	ENSEMBL	159780250	159780381	-	ENSG00000207392.1	SNORA20	snoRNA	KNOWN	3	5	1
chr6	ENSEMBL	166099853	166099924	+	ENSG00000276643.1	SNORD45	snoRNA	NOVEL	3	5	1
chr7	ENSEMBL	4811188	4811289	-	ENSG00000206895.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	ENSEMBL	5871753	5872050	-	ENSG00000277265.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr7	ENSEMBL	6004283	6004385	-	ENSG00000201990.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	ENSEMBL	6016877	6017011	+	ENSG00000207217.1	SNORA42	snoRNA	NOVEL	3	4	1
chr7	ENSEMBL	6212638	6212740	-	ENSG00000202273.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	ENSEMBL	7102573	7102681	-	ENSG00000201218.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	ENSEMBL	10222797	10223011	+	ENSG00000212422.2	U3	snoRNA	NOVEL	3	56	1
chr7	ENSEMBL	10901978	10902074	+	ENSG00000201774.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	ENSEMBL	12700758	12700889	-	ENSG00000199470.1	SNORA64	snoRNA	NOVEL	3	6	1
chr7	ENSEMBL	14010669	14010763	-	ENSG00000252374.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	ENSEMBL	17205652	17205928	+	ENSG00000278569.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr7	ENSEMBL	17373201	17373326	-	ENSG00000199473.1	SNORA63	snoRNA	NOVEL	3	13	1
chr7	ENSEMBL	20377331	20377401	+	ENSG00000200753.1	SNORD56	snoRNA	NOVEL	3	7	1
chr7	ENSEMBL	23396446	23396516	+	ENSG00000212264.1	SNORD65	snoRNA	NOVEL	3	5	1
chr7	ENSEMBL	23489553	23489827	-	ENSG00000281884.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr7	ENSEMBL	23491792	23491893	-	ENSG00000200847.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	ENSEMBL	25264656	25264882	+	ENSG00000202233.2	U3	snoRNA	NOVEL	3	56	1
chr7	ENSEMBL	29912528	29912632	+	ENSG00000238906.1	snoU13	snoRNA	NOVEL	3	34	1
chr7	ENSEMBL	32791814	32791946	+	ENSG00000251999.1	SNORA31	snoRNA	NOVEL	3	27	1
chr7	ENSEMBL	34892417	34892549	+	ENSG00000251802.1	SNORA31	snoRNA	NOVEL	3	27	1
chr7	ENSEMBL	36337667	36337778	-	ENSG00000201432.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	ENSEMBL	37419628	37419767	+	ENSG00000200113.1	SNORA51	snoRNA	NOVEL	3	13	1
chr7	ENSEMBL	37435115	37435216	+	ENSG00000201566.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	ENSEMBL	39329003	39329134	-	ENSG00000206947.1	SNORA20	snoRNA	NOVEL	3	5	1
chr7	ENSEMBL	40128121	40128232	-	ENSG00000199273.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	HAVANA	42909273	42932174	-	ENSG00000256646.6	PSMA2	protein_coding	NOVEL	2	2	2
chr7	HAVANA	42916857	42932223	-	ENSG00000106588.9	PSMA2	protein_coding	KNOWN	2	2	2
chr7	ENSEMBL	43096732	43096844	+	ENSG00000201933.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	HAVANA	43940895	44019175	-	ENSG00000214783.8	POLR2J4	processed_transcript	NOVEL	2	2	2
chr7	HAVANA	44013562	44019170	-	ENSG00000272655.1	POLR2J4	transcribed_unprocessed_pseudogene	KNOWN	2	2	2
chr7	ENSEMBL	44902790	44903074	-	ENSG00000281768.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr7	ENSEMBL	44985378	44985510	-	ENSG00000277184.1	SNORA9	snoRNA	KNOWN	3	5	1
chr7	ENSEMBL	45031236	45031495	+	ENSG00000280981.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr7	ENSEMBL	50935350	50935493	-	ENSG00000201133.1	SNORA4	snoRNA	NOVEL	3	5	1
chr7	ENSEMBL	52269437	52269569	-	ENSG00000253028.1	SNORA31	snoRNA	NOVEL	3	27	1
chr7	ENSEMBL	55731100	55731403	+	ENSG00000275853.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr7	HAVANA	55887277	55955239	+	ENSG00000249773.3	MRPS17	protein_coding	PUTATIVE	1	2	2
chr7	HAVANA	55951819	55956501	+	ENSG00000239789.4	MRPS17	protein_coding	KNOWN	2	2	2
chr7	ENSEMBL	56055365	56055502	+	ENSG00000206603.1	SNORA22	snoRNA	NOVEL	3	4	1
chr7	ENSEMBL	56060470	56060602	+	ENSG00000207168.1	SNORA15	snoRNA	KNOWN	3	4	1
chr7	ENSEMBL	63175940	63176019	-	ENSG00000199231.1	snoU2_19	snoRNA	NOVEL	3	4	1
chr7	ENSEMBL	65065999	65066132	+	ENSG00000207344.1	SNORA22	snoRNA	NOVEL	3	4	1
chr7	ENSEMBL	65070538	65070672	+	ENSG00000207062.1	SNORA15	snoRNA	NOVEL	3	4	1
chr7	ENSEMBL	65326719	65326816	+	ENSG00000252102.1	SNORA63	snoRNA	NOVEL	3	13	1
chr7	ENSEMBL	65327396	65327473	+	ENSG00000200130.1	SNORA63	snoRNA	NOVEL	3	13	1
chr7	ENSEMBL	65755526	65755659	+	ENSG00000206634.1	SNORA22	snoRNA	KNOWN	3	4	1
chr7	ENSEMBL	65760052	65760186	+	ENSG00000206785.1	SNORA15	snoRNA	NOVEL	3	4	1
chr7	ENSEMBL	66915063	66915334	-	ENSG00000274135.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr7	ENSEMBL	66980120	66980410	+	ENSG00000275878.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr7	ENSEMBL	67297653	67297754	-	ENSG00000201565.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	ENSEMBL	69507510	69507622	-	ENSG00000200857.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	ENSEMBL	72841437	72841727	-	ENSG00000274656.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr7	ENSEMBL	72983360	72983461	-	ENSG00000276178.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	ENSEMBL	73011144	73011245	+	ENSG00000201282.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	ENSEMBL	73039085	73039186	+	ENSG00000273927.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	ENSEMBL	73067231	73067332	+	ENSG00000274984.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	ENSEMBL	73095357	73095458	+	ENSG00000199913.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	ENSEMBL	73403788	73403889	-	ENSG00000202035.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	ENSEMBL	74486691	74486955	+	ENSG00000280743.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr7	ENSEMBL	74895816	74895917	+	ENSG00000239069.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	ENSEMBL	75057877	75058188	+	ENSG00000277127.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr7	ENSEMBL	75297990	75298091	-	ENSG00000267828.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	ENSEMBL	75325959	75326060	-	ENSG00000202021.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	ENSEMBL	75353885	75353986	-	ENSG00000199870.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	ENSEMBL	75381638	75381739	+	ENSG00000275930.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	ENSEMBL	75513025	75513126	-	ENSG00000200874.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	ENSEMBL	76523605	76523706	+	ENSG00000238560.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	ENSEMBL	77013583	77013684	+	ENSG00000201885.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	ENSEMBL	77041647	77041748	+	ENSG00000201959.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	ENSEMBL	77895880	77895992	+	ENSG00000222432.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	ENSEMBL	87184849	87185020	+	ENSG00000278236.1	uc_338	misc_RNA	NOVEL	3	36	1
chr7	ENSEMBL	87218611	87218712	-	ENSG00000200397.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	ENSEMBL	88449092	88449231	-	ENSG00000207094.1	SNORA67	snoRNA	NOVEL	3	8	1
chr7	ENSEMBL	90251923	90252020	+	ENSG00000207488.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	ENSEMBL	92202243	92202334	-	ENSG00000200769.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	ENSEMBL	97998325	97998622	+	ENSG00000277946.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr7	ENSEMBL	99936610	99936711	+	ENSG00000199711.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	ENSEMBL	99952033	99952158	+	ENSG00000222966.1	SNORA40	snoRNA	NOVEL	3	22	1
chr7	ENSEMBL	100330777	100330877	-	ENSG00000201913.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	ENSEMBL	102194076	102194164	-	ENSG00000252824.1	SNORA48	snoRNA	NOVEL	3	13	1
chr7	ENSEMBL	102336869	102336970	+	ENSG00000200552.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	HAVANA	102637049	102671660	-	ENSG00000267645.4	POLR2J2	protein_coding	NOVEL	2	2	2
chr7	HAVANA	102666079	102671629	-	ENSG00000228049.6	POLR2J2	protein_coding	KNOWN	2	2	2
chr7	ENSEMBL	103433461	103433561	-	ENSG00000251852.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	ENSEMBL	103434994	103435092	-	ENSG00000252047.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	ENSEMBL	107603363	107603507	+	ENSG00000238832.1	snoU109	snoRNA	NOVEL	3	7	1
chr7	ENSEMBL	107999791	107999982	-	ENSG00000238297.2	U3	snoRNA	NOVEL	3	56	1
chr7	ENSEMBL	115207894	115207996	-	ENSG00000199764.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	ENSEMBL	115581315	115581442	-	ENSG00000202377.1	SNORA25	snoRNA	NOVEL	3	20	1
chr7	ENSEMBL	115833273	115833373	-	ENSG00000199224.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	ENSEMBL	116320751	116321031	+	ENSG00000213167.3	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr7	ENSEMBL	116909877	116909964	-	ENSG00000252115.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	ENSEMBL	120005976	120006101	-	ENSG00000271739.1	U1	snRNA	NOVEL	3	17	1
chr7	ENSEMBL	128483907	128484158	-	ENSG00000276988.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr7	ENSEMBL	129954693	129954794	+	ENSG00000199516.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	ENSEMBL	132753023	132753126	+	ENSG00000201009.1	SNORD46	snoRNA	NOVEL	3	3	1
chr7	ENSEMBL	133082829	133082932	+	ENSG00000272393.1	U6	snRNA	NOVEL	3	34	1
chr7	ENSEMBL	136129980	136130081	-	ENSG00000206705.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	ENSEMBL	137287687	137287762	+	ENSG00000202023.1	SNORD81	snoRNA	NOVEL	3	3	1
chr7	ENSEMBL	137513832	137514238	+	ENSG00000279483.1	RPL41	protein_coding	KNOWN	3	2	1
chr7	ENSEMBL	138175045	138175136	+	ENSG00000252820.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	ENSEMBL	138187998	138188129	-	ENSG00000201465.1	SNORA51	snoRNA	NOVEL	3	13	1
chr7	ENSEMBL	138415480	138415574	+	ENSG00000281271.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	ENSEMBL	138625060	138625179	-	ENSG00000252188.1	SNORA40	snoRNA	NOVEL	3	22	1
chr7	ENSEMBL	140094697	140094792	-	ENSG00000251728.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	ENSEMBL	140609847	140609955	+	ENSG00000201354.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	ENSEMBL	140884072	140884178	+	ENSG00000271932.1	U6	snRNA	NOVEL	3	34	1
chr7	HAVANA	143959927	143961015	+	ENSG00000213215.3	OR2F1	polymorphic_pseudogene	KNOWN	2	2	2
chr7	ENSEMBL	143959971	143960924	+	ENSG00000279723.1	OR2F1	protein_coding	KNOWN	3	2	2
chr7	ENSEMBL	146208665	146208819	-	ENSG00000274127.1	uc_338	misc_RNA	NOVEL	3	36	1
chr7	ENSEMBL	146311720	146311822	+	ENSG00000274118.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	ENSEMBL	148389645	148389859	+	ENSG00000199370.2	U3	snoRNA	NOVEL	3	56	1
chr7	ENSEMBL	148876018	148876286	+	ENSG00000275586.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr7	ENSEMBL	151916331	151916418	+	ENSG00000222941.2	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	ENSEMBL	152025194	152025472	-	ENSG00000276213.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr7	ENSEMBL	152402780	152402893	+	ENSG00000253088.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr7	ENSEMBL	152609313	152609434	+	ENSG00000212590.1	SNORA26	snoRNA	NOVEL	3	11	1
chr7	ENSEMBL	156186122	156186223	-	ENSG00000207061.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr8	ENSEMBL	5128279	5128412	-	ENSG00000206661.1	SNORA70	snoRNA	NOVEL	3	30	1
chr8	HAVANA	7312846	7319951	+	ENSG00000206034.1	DEFB109P1B	unprocessed_pseudogene	KNOWN	2	2	1
chr8	HAVANA	7990415	7997521	-	ENSG00000205989.1	DEFB109P1B	unprocessed_pseudogene	KNOWN	2	2	1
chr8	ENSEMBL	8961575	8961708	+	ENSG00000207244.1	SNORA70	snoRNA	NOVEL	3	30	1
chr8	ENSEMBL	9091240	9091508	+	ENSG00000197334.2	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr8	HAVANA	12064389	12071747	-	ENSG00000233050.1	DEFB130	protein_coding	KNOWN	2	2	1
chr8	HAVANA	12310962	12318316	-	ENSG00000232948.1	DEFB130	protein_coding	KNOWN	2	2	1
chr8	ENSEMBL	13160178	13160279	+	ENSG00000200630.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr8	ENSEMBL	14332555	14332663	+	ENSG00000206950.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr8	ENSEMBL	18979619	18979772	+	ENSG00000201157.1	SNORA62	snoRNA	NOVEL	3	7	1
chr8	ENSEMBL	20290174	20290289	+	ENSG00000274467.1	5S_rRNA	rRNA	NOVEL	3	26	1
chr8	ENSEMBL	23806229	23806377	-	ENSG00000207027.1	SNORA67	snoRNA	NOVEL	3	8	1
chr8	ENSEMBL	28915579	28915864	-	ENSG00000273710.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr8	ENSEMBL	33540040	33540137	+	ENSG00000252505.1	SNORA70	snoRNA	NOVEL	3	30	1
chr8	ENSEMBL	38122374	38122480	+	ENSG00000253437.1	U6	snRNA	NOVEL	3	34	1
chr8	ENSEMBL	38166012	38166118	-	ENSG00000253739.1	U6	snRNA	NOVEL	3	34	1
chr8	ENSEMBL	38744020	38744131	+	ENSG00000207258.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr8	ENSEMBL	39018615	39018683	-	ENSG00000207199.1	SNORD38	snoRNA	NOVEL	3	4	1
chr8	ENSEMBL	41426655	41426727	+	ENSG00000238936.1	SNORD65	snoRNA	NOVEL	3	5	1
chr8	ENSEMBL	41803349	41803450	+	ENSG00000207101.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr8	ENSEMBL	42043504	42043575	-	ENSG00000238966.1	SNORD112	snoRNA	NOVEL	3	3	1
chr8	ENSEMBL	42949388	42949495	-	ENSG00000202514.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr8	ENSEMBL	43378297	43378510	+	ENSG00000201329.2	U3	snoRNA	NOVEL	3	56	1
chr8	ENSEMBL	46028804	46028892	-	ENSG00000276685.1	pRNA	misc_RNA	NOVEL	3	9	1
chr8	ENSEMBL	47805079	47805179	-	ENSG00000207450.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr8	ENSEMBL	48316669	48316770	+	ENSG00000277418.1	5S_rRNA	rRNA	NOVEL	3	26	1
chr8	ENSEMBL	51015021	51015165	+	ENSG00000201316.1	SNORA7	snoRNA	NOVEL	3	5	1
chr8	ENSEMBL	54130582	54130860	+	ENSG00000276353.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr8	ENSEMBL	55902723	55902855	-	ENSG00000199405.1	SNORA1	snoRNA	NOVEL	3	5	1
chr8	ENSEMBL	56121242	56121352	-	ENSG00000221093.1	SNORA3	snoRNA	NOVEL	3	5	1
chr8	ENSEMBL	59137372	59137502	-	ENSG00000206853.1	SNORA51	snoRNA	NOVEL	3	13	1
chr8	ENSEMBL	65592731	65592820	+	ENSG00000200714.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr8	ENSEMBL	66653469	66653576	+	ENSG00000201365.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr8	ENSEMBL	68223318	68223402	-	ENSG00000252210.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr8	ENSEMBL	69851148	69851436	-	ENSG00000277740.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr8	ENSEMBL	70480192	70480487	-	ENSG00000275128.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr8	ENSEMBL	70780914	70781008	-	ENSG00000223220.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr8	ENSEMBL	71815494	71815625	-	ENSG00000200191.1	U8	snoRNA	NOVEL	3	22	1
chr8	ENSEMBL	73833773	73834042	-	ENSG00000272469.2	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr8	ENSEMBL	74376687	74376793	+	ENSG00000207417.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr8	ENSEMBL	76733302	76733476	-	ENSG00000276673.1	uc_338	misc_RNA	NOVEL	3	36	1
chr8	ENSEMBL	80316939	80317069	-	ENSG00000206649.1	SNORA20	snoRNA	NOVEL	3	5	1
chr8	ENSEMBL	80484589	80484683	-	ENSG00000277604.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr8	HAVANA	85714922	85715833	+	ENSG00000276006.1	REXO1L12P	processed_pseudogene	KNOWN	1	2	1
chr8	HAVANA	85802574	85806435	-	ENSG00000270416.2	REXO1L12P	processed_pseudogene	KNOWN	1	2	1
chr8	ENSEMBL	94655911	94656208	+	ENSG00000274701.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr8	ENSEMBL	94713715	94713812	-	ENSG00000199701.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr8	ENSEMBL	96309221	96309322	-	ENSG00000199732.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr8	ENSEMBL	97358265	97358478	+	ENSG00000207215.2	U3	snoRNA	NOVEL	3	56	1
chr8	ENSEMBL	97772313	97772425	+	ENSG00000202399.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr8	ENSEMBL	98042086	98042217	-	ENSG00000207067.1	SNORA72	snoRNA	KNOWN	3	8	1
chr8	ENSEMBL	99527826	99527927	+	ENSG00000206699.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr8	ENSEMBL	100004583	100004649	+	ENSG00000212414.1	SNORD77	snoRNA	NOVEL	3	5	1
chr8	ENSEMBL	100158868	100158975	+	ENSG00000202310.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr8	ENSEMBL	100185138	100185239	+	ENSG00000199667.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr8	ENSEMBL	100755099	100755195	-	ENSG00000202001.2	Y_RNA	misc_RNA	NOVEL	3	782	1
chr8	ENSEMBL	100897853	100898136	-	ENSG00000275041.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr8	ENSEMBL	101847256	101847360	-	ENSG00000238372.1	snoU13	snoRNA	NOVEL	3	34	1
chr8	ENSEMBL	102950467	102950564	-	ENSG00000201216.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr8	ENSEMBL	105929126	105929238	-	ENSG00000201627.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr8	ENSEMBL	113950886	113950998	+	ENSG00000206719.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr8	ENSEMBL	117313528	117313661	+	ENSG00000252852.1	SNORA31	snoRNA	NOVEL	3	27	1
chr8	ENSEMBL	119388348	119388469	+	ENSG00000206776.1	SNORA32	snoRNA	NOVEL	3	5	1
chr8	ENSEMBL	122671291	122671394	+	ENSG00000238901.1	snoU13	snoRNA	NOVEL	3	34	1
chr8	ENSEMBL	123044717	123044812	+	ENSG00000280598.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr8	ENSEMBL	123180310	123180525	-	ENSG00000221461.2	U3	snoRNA	NOVEL	3	56	1
chr8	ENSEMBL	123454981	123455107	-	ENSG00000278374.1	U4	snRNA	NOVEL	3	8	1
chr8	ENSEMBL	124838058	124838331	+	ENSG00000281439.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr8	ENSEMBL	129868590	129868716	-	ENSG00000200075.1	SNORA25	snoRNA	NOVEL	3	20	1
chr8	ENSEMBL	130162972	130163127	+	ENSG00000212342.1	SNORA12	snoRNA	NOVEL	3	3	1
chr8	ENSEMBL	131432776	131432869	-	ENSG00000252158.1	SNORA72	snoRNA	NOVEL	3	8	1
chr8	ENSEMBL	133644598	133644725	-	ENSG00000212273.1	SNORA40	snoRNA	NOVEL	3	22	1
chr8	ENSEMBL	133668420	133668701	-	ENSG00000276193.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr8	ENSEMBL	139108430	139108534	+	ENSG00000251744.1	SNORA25	snoRNA	NOVEL	3	20	1
chr8	ENSEMBL	141447475	141447549	+	ENSG00000238854.1	SNORD5	snoRNA	NOVEL	3	3	1
chr8	ENSEMBL	142247585	142247866	-	ENSG00000253602.2	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr8	HAVANA	143246821	143262705	+	ENSG00000181638.16	ZFP41	protein_coding	KNOWN	1	2	2
chr8	HAVANA	143247110	143276403	+	ENSG00000264668.1	ZFP41	protein_coding	NOVEL	2	2	2
chr8	ENSEMBL	143542110	143542398	+	ENSG00000275558.1	7SK	misc_RNA	NOVEL	3	13	1
chr8	HAVANA	144352219	144354914	-	ENSG00000261587.2	TMEM249	protein_coding	KNOWN	2	2	2
chr8	HAVANA	144353228	144355609	-	ENSG00000271698.1	TMEM249	protein_coding	NOVEL	2	2	2
chr8	ENSEMBL	144683169	144683464	+	ENSG00000274772.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr9	HAVANA	6720863	7077263	+	ENSG00000274527.3	KDM4C	protein_coding	PUTATIVE	2	2	2
chr9	HAVANA	6757641	7175648	+	ENSG00000107077.16	KDM4C	protein_coding	KNOWN	2	2	2
chr9	ENSEMBL	8919806	8919947	-	ENSG00000280796.1	Clostridiales-1	sRNA	NOVEL	3	17	1
chr9	ENSEMBL	12885321	12885417	+	ENSG00000222658.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr9	ENSEMBL	16340098	16340232	+	ENSG00000281869.1	Clostridiales-1	sRNA	NOVEL	3	17	1
chr9	ENSEMBL	19089593	19089688	+	ENSG00000201118.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr9	ENSEMBL	20786927	20787055	+	ENSG00000202189.1	SNORA30	snoRNA	NOVEL	3	3	1
chr9	ENSEMBL	21160235	21160336	-	ENSG00000199635.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr9	ENSEMBL	21524307	21524382	-	ENSG00000264379.1	SNORD39	snoRNA	NOVEL	3	4	1
chr9	ENSEMBL	26796173	26796304	-	ENSG00000252580.1	SNORA31	snoRNA	NOVEL	3	27	1
chr9	ENSEMBL	32820261	32820350	+	ENSG00000272113.2	Y_RNA	misc_RNA	NOVEL	3	782	1
chr9	ENSEMBL	33352788	33352874	-	ENSG00000200544.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr9	ENSEMBL	33830978	33831078	+	ENSG00000200834.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr9	ENSEMBL	34389943	34390051	-	ENSG00000207032.1	Y_RNA	misc_RNA	NOVEL	3	782	1
